Time,Time Code,Country Name,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),Poverty headcount ratio at national poverty lines (% of population),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)",Income share held by lowest 20%,"Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Contraceptive prevalence, any methods (% of women ages 15-49)",Births attended by skilled health staff (% of total),"Mortality rate, under-5 (per 1,000 live births)","Prevalence of underweight, weight for age (% of children under 5)","Immunization, measles (% of children ages 12-23 months)","Primary completion rate, total (% of relevant age group)","School enrollment, secondary (% gross)","School enrollment, primary and secondary (gross), gender parity index (GPI)","Prevalence of HIV, total (% of population ages 15-49)",Forest area (sq. km),"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",Energy use (kg of oil equivalent per capita),CO2 emissions (metric tons per capita),Electric power consumption (kWh per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),"Revenue, excluding grants (% of GDP)",Start-up procedures to register a business (number),Market capitalization of listed domestic companies (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),High-technology exports (% of manufactured exports),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"External debt stocks, total (DOD, current US$)",Total debt service (% of GNI),Net migration,"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",Net ODA received per capita (current US$),GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)",Antiretroviral therapy coverage (% of people living with HIV),"Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,"Patent applications, nonresidents","Patent applications, residents",People practicing open defecation (% of population)
2016,YR2016,New Zealand,NZL,4693200,2.099356886,267710,,184944455002,39410,177711160689,37870,,81.61243902,1.87,20.0018,,,5.9,,92,,114.3597,1.0378,0.1,101522.002,,,,,187854022728,3.64579895,2.460580015,6.569405278,19.18460518,26.43955873,25.6947198,23.49874193,32.63583754,1,42.61205458,1.17914952,130.9219373,10.80521362,37.15810766,133.3010215,,,,753889685.8,2095503758,,40026.8522,-3052358005,0.6462402845,71,47.36583225,,,295,6,217,5311,1075,0
2016,YR2016,Nicaragua,NIC,6303974,1.288955673,130370,24.9,12603396533,2000,33127839245,5260,,73.86,2.455,86.7808,,,18.7,,99,,,,0.2,31140,,,,,13286093197,4.563147375,4.589739458,14.91533923,25.79487538,38.8820264,54.93170141,31.2003869,17.38270275,7,,0.6425792196,122.8671311,0.7986242574,89.14584464,182.4350199,10985300386,6.411475175,,1600000,898700000,68.36639872,2107.574238,-833400000,3.523173176,42,38.85910452,189.595,103.055,2168,140,1290,,,6.530706854
2016,YR2016,Niger,NER,20788838,3.860078795,1267000,,7664346448,370,20027049504,960,,61.137,7.087,189.379,16.9,,90.3,31.7,76,71.62694,23.12497,0.83138,0.3,11295.99976,,,,,7528285444,4.925930933,-0.3311636159,38.78420862,16.97224783,17.17322003,31.53316655,31.89762865,,5,,2.21993574,35.94148156,2.979384934,36.48905213,155.9539092,2535011607,1.525593655,,109068092.5,301127925.2,45.76398161,362.1311323,-260942981.4,1.653889224,42,43.19017092,259.22,230.872,48424,5200,25738,,,68.81669094
2016,YR2016,Nigeria,NGA,185960289,2.627702662,923770,,460194613093,2470,1070483907139,5760,,53.541,5.526,109.274,20.4,,123.9,31.5,65,,42.00254,0.93032,1.5,65833.99902,,,,,404649527538,-1.61686895,9.54367007,20.98310971,18.17313173,9.218109698,11.50440918,15.36673615,,8,7.362527811,0.4329477798,82.99740158,1.984731808,17.01076989,120.2301237,30688109814,0.633510383,,744092347,4445102771,13.43399719,2175.99967,-3141193257,15.67534055,51,45.37145403,371.147,333.034,552485,67000,264712,,,20.20559128
2016,YR2016,Northern Mariana Islands,MNP,56188,0.7287828769,460,,,,,,,,,,,,,,,,,,,293.4000015,,,,,1250000000,28.22384428,4.710814716,,,72.24,72.16,,,,,,,,11.28,84.44496721,,,,,,,22246.74308,,,,,,,,,,,,0.1712020871
2016,YR2016,Norway,NOR,5234519,0.8809698154,625217.1094,,427263637368,81620,317190195930,60600,,82.40731707,1.71,5.3206,,99.1,2.7,,96,100.8554,116.228,0.98537,0.1,121140,,,,,371344761905,1.187354764,-1.136022779,2.078129168,27.7517427,35.21951748,33.57898705,28.72648187,44.90247158,4,62.27560377,1.615653019,109.1149238,21.30285391,44.30007284,109.6551724,,,,4162485626,-18383738658,,70941.52527,24970983833,3.55,76,47.08427311,,,127,2,92,833,1227,0
2016,YR2016,Oman,OMN,4479219,4.845614386,309500,,72108213321,16100,186721282735,41690,,77.142,2.937,13.4434,,,11.3,,99,103.6481,107.5827,0.98555,0.2,20,,,,,65941482445,4.980170972,-8.86252663,2.261925891,47.79033308,47.07645586,47.41959021,29.34272023,,5,35.31201209,11.97098389,153.2914555,3.259705917,72.35961072,105.7951114,,,,10312093628,2265279584,,14721.64733,-1908685306,1.109208058,35,13.21317921,107.178,67.705,852,17,450,366,3,0
2016,YR2016,Pakistan,PAK,203627284,2.084320949,796100,,289118860826,1420,1075305111567,5280,,66.77,3.612,39.3426,,,73.8,,75,64.95687,40.95977,0.83951,0.1,14290,,,,,278654637738,5.526735845,0.4002374501,23.21519879,18.25710209,9.145726939,16.16050457,15.68612456,,13,32.96687999,3.59141084,67.02750435,1.954973936,24.1237686,62.83297399,73093237631,1.460673345,,64000000,2488000000,14.48656556,1368.454326,-2436000000,3.765119164,7,21.8531731,177.87,140.345,350555,8400,258923,636,204,12.00232968
2016,YR2016,Palau,PLW,17725,0.3390791607,460,,270532949.8,15260,312943013,17660,,,,,,100,19.2,,96,,,,,402.9999924,,,,,303984500,0.5265689606,3.161868886,2.888897296,9.288236736,51.26320585,68.15166563,26.41279407,24.85274644,8,,,,60.45686096,52.96322674,97.74319189,,,,17693027.68,35244866.82,1001.974612,17150.04231,-35244866.82,-1.042305334,,,,,4,,2,,,0
2016,YR2016,Panama,PAN,4037078,1.713624922,75420,22.1,50037180031,12390,84328335987,20890,3.3,77.964,2.514,82.8346,,94.6,16.3,,95,,81.93289,1.00378,0.9,46006.00098,,,,,57957600000,4.966420444,2.077347272,2.60190208,28.4287134,42.17807501,45.09986611,40.5203114,,5,23.40326377,0,127.3636031,9.189716751,55.43707814,156.3729839,,,,839000000,5584900000,5.600585374,14356.32405,-4652200000,0.7397340253,47,39.35339935,147.785,78.552,1107,43,719,349,68,4.461291635
2016,YR2016,Papua New Guinea,PNG,8271760,2.002382597,462840,,22114121871,2670,34024536289,4110,,63.744,3.657,53.4388,,,50.5,,70,77.12385,47.49616,0.8576,0.8,335561.9922,,,,,20759048835,4.1,3.886930277,17.86645059,34.72887431,,,,13.92330069,6,,0.3911355025,45.7218184,,49.43386415,161.4741984,19244715638,16.36945043,,197508526.2,-39769816.36,64.26443707,2509.629007,39769816.36,6.673728814,56,48.58253303,256.144,191.052,9030,340,5239,,,14.38396166
2016,YR2016,Paraguay,PRY,6777872,1.323677576,406751.9922,28.9,36532496702,5390,79908793399,11790,4.5,73.836,2.479,70.9886,68.4,95.5,21.6,1.3,85,,,,0.5,149975.9961,,,,,36054281572,4.31290497,4.1244648,10.75128066,34.53052583,35.38270187,30.00770968,20.19367423,16.88149494,7,,0.9518835449,110.4988999,7.636268157,50.60980057,127.6648723,16223698755,3.948809579,,,451543697.6,13.06309709,5319.410218,-370809948,4.086822806,31,39.39895558,164.594,124.542,2608,190,1626,,,0.673651585
2016,YR2016,Peru,PER,30926032,1.483160681,1285220,20.7,189155685996,6120,397350638005,12850,4.6,76.044,2.297,57.9692,76.2,92.4,15.5,3.1,88,104.5289,101.9629,0.98205,0.3,738053.9844,,,,,191907499037,3.955881804,3.109625433,6.934617041,30.56073194,22.59895292,22.7871553,22.02600867,17.37987886,8,42.25419745,1.299739519,119.4241828,4.80072392,38.21893379,159.0808727,69611275946,4.237694237,,,6739051858,10.35373694,6205.3709,-5583089860,3.592113241,57,45.8395623,151.637,93.364,6823,520,4519,1091,72,7.13729999
2016,YR2016,Philippines,PHL,103663927,1.507207616,300000,,369890138339,3570,971348273329,9370,,70.802,2.718,54.779,,,29.7,,80,103.1346,88.45581,1.00882,0.1,82800,,,,,304897590205,6.884055037,1.693999161,9.655243645,30.74829995,28.10152004,37.40322318,24.4112359,15.16308778,17,78.62903937,1.429374259,115.8522806,,48.16076109,84.65570273,72930887388,2.985044085,,196072883.6,8279548275,2.736245946,2941.21204,-5882813657,1.253698801,33,39.24063643,260.571,135.647,52433,2800,31588,3092,327,5.459400423
2016,YR2016,Poland,POL,37970087,-0.04298513087,312680,15,482467280810,12710,1011543377921,26640,,77.85121951,1.39,11.297,,99.8,4.7,,96,101.7504,108.6043,,,94562.00195,,,,,472028000406,3.062598541,0.3099257334,2.380727221,29.56947244,52.19454821,48.15814416,19.58683841,32.99446782,5,29.3819609,1.940936386,139.5179369,11.03687813,85.44471931,120.120037,,,,3716000000,18321000000,,12431.57542,-4398000000,-0.6647673314,,44.84152479,160.653,61.842,1519,9,1073,135,4261,0
2016,YR2016,Portugal,PRT,10325452,-0.315459017,92225.5957,,205957716385,19950,313124513365,30330,,81.12439024,1.36,8.9868,,,3.7,,98,,118.0248,0.96993,0.5,31706.00098,,,,,206275669202,1.925736297,1.750811219,1.953536674,19.49085323,40.01445867,38.90121222,15.7221354,37.06041605,6,27.75665406,1.73063717,112.0724654,5.784821566,59.78746814,115.5972852,,,,375992486.8,9422380926,,19977.39849,-3590681595,0.6073970746,77,48.79668303,,,251,7,172,27,724,0
2016,YR2016,Puerto Rico,PRI,3406495,-1.938266646,8870,,67145380097,19710,87703351106,25750,,79.49497561,1.2425,32.3972,,,,,,,81.87628,1.04041,,4992.600098,,,,,104336700000,-1.263002925,2.22086666,0.8056609036,51.15151236,68.76027323,41.51626417,8.075298529,,6,,,99.05733105,,,,,,,,,,30628.75478,,,,42.21540286,149.804,64.414,,6,,,,0
2016,YR2016,Qatar,QAT,2654374,3.397360191,11610,,169900083041,64010,325612488602,122670,,79.868,1.907,10.1912,,,7.5,,99,94.74805,,,,0,,,,,151732142857,2.131310916,-8.145235361,0.1839563285,53.20538471,47.71385376,41.83376938,48.86901259,,9,102.037634,,137.606042,2.197910643,58.89918795,115.2207769,,,,11981868132,773901098.9,,57163.06099,7128021978,2.872559911,,13.62740249,64.592,46.334,164,2,99,548,16,0
2016,YR2016,Romania,ROU,19702332,-0.5726496515,238400,23.6,187723223638,9530,457927383912,23240,,75.3097561,1.64,36.281,,,8.5,,86,91.86003,91.14482,0.99367,0.1,69302.00195,,,,,188494136776,4.800799906,2.455509064,4.061738615,30.06376388,41.18558624,42.11236338,23.33337341,29.6361925,6,,1.403411736,115.6782699,10.39229021,73.26169522,131.3488189,96116934114,10.25522255,,308966188.1,6252035766,,9567.097782,-4996271644,-1.544796668,65,43.00724664,176.81,75.679,1387,40,772,58,1005,0
2016,YR2016,Russian Federation,RUS,144342396,0.1702445459,17098250,13.3,1429803425469,9750,3433083740517,23410,,71.65121951,1.762,21.8432,,,8,,98,96.14293,102.3967,0.99186,,8148895,,,,,1282723881084,0.3292823325,3.174224377,3.850752543,29.46169591,25.73714444,20.56520797,23.53425247,24.21165687,4,48.49457797,5.45240651,157.718498,11.32392536,36.89048025,127.3568336,533203751067,5.73363309,,16244420000,32538900000,,8745.375116,-10224570000,7.042437254,,48.49730475,,,12978,330,6665,14792,26795,0
2016,YR2016,Rwanda,RWA,11668818,2.602355764,26340,38.2,8437794901,720,22509785473,1930,6,67.93,4.123,39.4002,,,38.8,,95,69.06014,37.27189,1.0154,2.7,4867.999878,,,,,8475681533,5.981314913,5.495377151,29.30952494,16.36962377,14.9203004,33.10423855,25.88211033,20.54286295,5,,1.28343155,76.45612537,12.5432463,37.84946364,178.3161377,4318715941,2.698407395,,134039842.9,266300000,98.33386723,726.353049,-218543436.3,7.17434302,80,51.58561631,225.023,170.607,10976,990,6542,126,2,2.311972538
2016,YR2016,Samoa,WSM,194535,0.526740178,2840,,804077519.4,4130,1217049046,6260,,72.895,3.976,24.759,,,16.7,,68,110.7066,93.25814,1.05147,,1710,,,,,786640012.2,7.169421486,-1.576233415,9.586428481,23.88599255,30.87387362,49.81549006,,30.89786301,4,,,77.62510602,1.020186343,51.61191824,86.4757009,417456842.9,2.990590935,,17712737.95,2520673.511,455.6506541,4043.694,12841696.39,1.306261183,,36.40317149,137.694,81.048,70,2,43,,,0.09851551741
2016,YR2016,San Marino,SMR,33504,0.6948632248,60,,,,,,,,,,,,2.1,,82,,,,,0,,,,,1564380531,2.2,0.7614751731,,,,,,39.7633075,8,,,109.1511461,,,,,,,,,,46692.35109,,0.5739480198,,,,,1,,0,454,4,0
2016,YR2016,Sao Tome and Principe,STP,203227,1.88502548,960,,345369502.3,1700,649919979.2,3200,,69.67,4.426,95.7772,,,33.7,,93,77.48247,83.19427,1.02456,,535.9999847,,,,,347545391.8,4.172377734,5.102231967,11.67442616,15.41691491,,,,,6,,,87.60991404,68.15044607,44.02302652,130.4335583,248217238.6,0.8150392589,,575612.7052,23331087.12,231.4653073,1710.133948,-22324985.99,5.430519661,,36.34991364,218.349,162.21,171,9,100,,,47.61353483
2016,YR2016,Saudi Arabia,SAU,32442572,2.259766669,2149690,,701163950377,21610,1799929798354,55480,,74.761,2.435,7.9412,24.6,,8,,98,115.576,,,,9770,,,,,644935541440,1.670642347,-3.046430987,2.685622395,43.15745103,31.14419769,30.71781916,26.60586301,21.47807285,14,69.59316718,9.87273833,147.7417643,3.096472228,50.19866005,82.08560098,,,,37843205333,7452533333,,19879.29753,1483622000,2.053470768,,16.80991398,96.391,77.266,4145,100,2578,2196,1070,0
2016,YR2016,Senegal,SEN,14993528,2.807361306,196710,,19090903777,1270,48935774935,3260,,67.078,4.77,74.9002,25.1,58.6,47.7,13.5,93,59.85945,48.81851,,0.4,82330,,,,,19027392876,6.356396792,0.9548934144,14.41409504,23.34402751,21.56087704,32.54692734,25.36115001,,4,,2.072505459,101.2869961,2.731910949,42.66480465,110.9394448,6687766846,2.14894576,,388319438.9,472089111,49.12452893,1269.040407,-248378534,0.8372849426,50,39.87826014,221.575,151.498,17986,1800,11698,,,14.32965922
2016,YR2016,Serbia,SRB,7058322,-0.5236944631,88360,25.7,40193501370,5690,104148189059,14760,,75.68780488,1.46,15.5176,,,6,,82,98.83048,96.23473,1.0081,0.1,27213.99902,,,,,40630392019,3.340329069,1.462956797,6.802096767,25.72431116,48.6154593,53.4247663,17.90828349,,5,,1.854184543,102.7161171,,83.14711801,109.0197485,29537059085,15.50213731,,238677762.8,2355214637,89.74795993,5756.381194,-2102831263,1.122313974,58,44.10381817,146.946,76.983,444,10,317,21,192,0.07733249606
2016,YR2016,Seychelles,SYC,94677,1.33763478,460,,1309798938,13830,2419602232,25560,,74.3097561,2.78,61.9018,,,14.8,,97,112.6462,82.23108,1.06589,,406.6999817,,,,,1427524565,4.503032666,-0.7911214153,2.009641688,10.93004583,80.68241641,92.89528961,36.26869504,36.4149853,9,,1.87005484,158.6636715,3.740333515,105.0770009,84.77916974,,,,62945642.82,40854189.7,60.83842961,15077.83902,-119285029.9,-1.015481917,,,203.195,98.997,21,1,15,,,0
2016,YR2016,Sierra Leone,SLE,7328838,2.164441213,72300,,3584258435,490,9711990379,1330,,53.444,4.457,115.5808,,,115.5,,85,68.33249,41.42994,0.98866,1.5,31076.00098,,,,,3674794530,6.055474029,1.775622471,58.20874133,5.610934258,24.91409326,54.50190931,20.12169084,,5,,1.136986218,85.67897704,0.001250763281,45.39029288,52.33705419,1598305282,1.169409677,,5474609.473,137965732.5,94.58798243,501.4157129,-137965732.5,10.88328586,27,49.80172606,399.368,388.19,21016,2800,8746,,,18.10408014
2016,YR2016,Singapore,SGP,5607283,1.297436099,719.0000153,,294473322976,52520,477097148686,85090,,82.84634146,1.2,3.6058,,99.6,2.7,,95,99.78927,107.859,0.99597,0.3,163.5000038,,,,,318068476294,2.962327259,0.7852740867,0.03092772244,23.37448533,165.5554382,138.923028,26.72512514,18.5239746,3,201.348953,3.188247946,149.6506495,52.44480063,198.0674122,87.58561514,,,,,73552652792,,56724.17039,-33770708843,-0.5322861325,67,42.04378034,62.568,36.492,111,4,53,9379,1601,0
2016,YR2016,Sint Maarten (Dutch part),SXM,39969,2.903978461,34,,,,1331696352,33320,,,,,,,,,,,,,,,,,,,,0.43250626,0.09617829201,0.08858780615,8.473163106,109.0307452,105.5758207,14.26784784,,,,,,,,,,,,116374301.7,41553072.63,,,-39268156.42,0.1116826557,,,,,,,,,,0.131379855
2016,YR2016,Slovak Republic,SVK,5430798,0.12892233,49030,,92027532433,16950,164646665730,30320,,77.16585366,1.48,25.04,,,5.9,,95,92.44306,91.25234,1.00346,0.1,19401.99951,,,,,89848359305,3.125410105,-0.4724370545,3.363173793,31.08541761,93.50351703,90.48946882,22.9806641,37.23113882,8,,1.116636526,128.4435529,10.73158413,170.3481301,112.3521645,,,,242206865.4,4741433269,,16544.22781,-668642929.4,-0.5200101963,47,45.4608415,,,279,3,167,15,220,0
2016,YR2016,Slovenia,SVN,2065042,0.07319720724,20675,,44849082575,21720,66722547671,32310,,81.17560976,1.58,3.9668,,,2.4,,92,97.90015,115.9301,1.01759,0.1,12481.99951,,,,,44641210338,3.068087059,0.7527430884,1.94541387,28.08079534,77.76683828,68.60238446,18.70862629,38.2515424,2,11.78827804,1.006427047,115.0200317,7.140001917,142.1422034,116.2880508,,,,199687537.7,1446274235,,21617.57985,-968692741.6,-0.05499954167,,46.48586868,,,40,1,27,,,0
2016,YR2016,Solomon Islands,SLB,619437,2.669813517,28900,,1129458889,1820,1328179238,2140,,72.424,4.452,78.003,,,21.3,,82,88.32666,,,,21793.99902,,,,,1232699140,3.456606233,3.62935838,,,,,,30.85430425,7,,,67.24999112,1.747179146,72.28041059,92.12884005,263838539.3,1.976587457,,69187218.73,37343622.77,283.3217906,1990.031497,-35978190.58,0.5124856263,,43.43310286,163.884,125.209,371,22,181,,,53.93662078
2016,YR2016,Somalia,SOM,14185613,2.776253649,637660,,,,,,,56.324,6.265,102.1432,,,129.4,,46,,,,0.1,62862.00195,,,,,4198000287,,,,,25.41847112,99.89718426,,,9,,,46.89983586,,,94.0694762,2864542920,0.001300777599,,,334000000,83.43946786,295.9336538,,,22,20.65646197,332.142,276.099,47322,5200,23287,,,29.18819833
2016,YR2016,South Africa,ZAF,56203654,1.464829214,1219090,,307238061954,5470,723990207799,12880,,63.153,2.457,68.7216,54.6,96.7,36.6,5.9,85,87.25533,107.1769,1.01781,20.4,92410,,,,,296340945653,0.3990879296,7.206346379,2.22405748,26.2474249,30.580928,30.05726005,19.1609659,31.18912983,7,321.0222356,1.075529552,146.6221873,6.241870775,56.65973685,144.3735438,146040978447,4.831157178,,896870556.2,2215307020,21.00005811,5272.627749,2275171115,6.594604415,53,44.68054593,396.333,273.751,36550,1500,13562,6506,704,1.986546561
2016,YR2016,South Sudan,SSD,10832512,1.084594613,,82.3,4952498270,460,16758778833,1550,,57.12,4.855,65.2468,,,98.6,,51,,,,2.4,71570,,,,,3070885014,-11.18408707,262.2649009,11.40951031,20.62555965,54.9,59.1,1.612125436,,13,,4.598274159,24.92495281,,,,,,,63790000,-7850000,146.5061843,283.4878017,7850000,379.8480206,11,49.34757608,334.576,309.051,24174,4300,15469,,,64.26310236
2016,YR2016,Spain,ESP,46483569,0.08336956587,505935,,1283798684822,27620,1708196861361,36750,,83.32926829,1.34,7.9744,70.9,,3.2,,97,101.2097,126.1905,1.01023,0.4,184520,,,,,1237499479181,3.17258966,0.2937849478,2.690162084,21.27682587,33.11564854,29.96219865,20.43740162,15.77055678,7,56.9334645,1.132741836,110.480234,7.451264474,48.55775781,111.85433,,,,304064697.2,39776176760,,26622.29914,15799960748,-0.2026717408,81,46.22035817,74.537,37.537,1106,15,763,177,2745,0
2016,YR2016,Sri Lanka,LKA,21203000,1.104983619,65610,4.1,80682231247,3810,255072385398,12030,7,76.482,2.211,21.1102,61.7,,8.2,20.5,99,101.1093,97.62885,1.01146,0.1,20633.99902,,,,,82401038710,4.486634531,4.84313582,7.426799696,27.82097639,21.17398379,28.46210293,27.85217934,14.05171305,7,22.66812912,2.142560071,122.7200854,0.9446097493,35.79202454,114.5264448,46646290652,4.144025038,,895080001,897049375.9,16.84384285,3886.291502,-660241239.1,3.958888466,29,34.47455245,155.972,58.181,2431,120,1708,293,280,0.7446161709
2016,YR2016,St. Kitts and Nevis,KNA,51625,0.8207927202,260,,882110540.4,17090,1443281928,27960,,,,,,,12.7,,94,98.08482,106.9142,0.99709,,110,,,,,958973183.2,2.317508505,0.1001661831,0.90404768,23.45096021,54.06699677,53.63365904,,29.53544917,7,,,148.3447942,31.31689016,40.04282984,69.71058828,,,,15824933.98,93770149.55,,18575.75173,-94422674.74,-0.6870371233,,,,,7,,6,5,,
2016,YR2016,St. Lucia,LCA,180024,0.5000706509,620,25,1520745988,8450,2165554802,12030,3.1,75.752,1.461,41.2616,,,17.4,,99,95.49051,88.53397,0.98507,,202.3999977,,,,,1688244704,3.890279886,-0.9689071863,2.276122557,10.57405295,36.2923516,43.73598026,21.78023736,22.28042815,5,,,98.12469449,6.430354733,45.90566748,117.4976707,542172513.8,3.038094116,,13087035.16,129320457.2,84.59983113,9377.886858,-117087431.4,-3.092989589,,45.2977543,163.027,106.406,34,3,29,,,0.7947482664
2016,YR2016,St. Martin (French part),MAF,36065,0.5756171782,54.4,,,,,,,79.62195122,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,YR2016,St. Vincent and the Grenadines,VCT,109459,0.2845290497,390,,797595069.6,7290,1339804965,12240,,72.193,1.931,50.1176,,,17.4,,99,98.73208,106.6857,1.00498,,270,,,,,770762204.1,1.975455939,0.04938228358,6.916964753,14.83803004,37.79286364,58.01328115,26.70699884,28.47493986,7,,,102.9143332,0.00398875301,49.56133007,101.213912,333503504.7,3.903998003,,12403062.65,153076963.7,83.31886825,7041.560804,-162424641.8,-0.1496416476,,41.00371035,180.429,127.06,25,1,17,,,3.358785211
2016,YR2016,Sudan,SDN,39847440,2.398807904,,,84771531491,2130,169817606644,4260,,64.663,4.532,67.196,,,64.4,,86,59.83708,44.13194,0.94627,0.2,190355.293,,,,0,95558220777,4.700000042,-2.745336227,31.19998686,2.319999023,9.828851762,12.52707727,19.61237679,9.452271728,11,,2.955305417,69.78439192,,11.93513222,182.8110825,21114079931,0.3398494692,,112042591,1063767535,19.68743929,2398.10188,-1063767535,,11,26.07413243,249.341,191.953,57539,4100,39030,1,284,24.39856462
2016,YR2016,Suriname,SUR,564888,1.022222701,163820,,3733842861,6610,7801864055,13810,,71.358,2.469,62.422,,,20.2,,97,88.04,,,1.4,153282.002,,,,,3167164371,-5.561193424,27.70470572,9.874790896,30.29857556,,,,,8,,,142.8391115,24.09862926,84.96559335,137.9410351,,,,40347661.61,240882318.7,29.26243786,5606.712075,-309202612.7,,45,38.08650264,219.762,117.681,193,13,115,,,3.147294349
2016,YR2016,Eswatini,SWZ,1113984,0.8962976612,17360,,4059470111,3640,11374227169,10210,,56.962,3.041,77.318,,,61.7,,89,95.14886,82.41221,0.94169,28,5905.999756,,,,,3817430000,3.222472416,6.057276543,8.954987536,34.99330176,47.98703976,52.5534921,12.05429613,,12,,1.725586231,89.31801432,0.1997651227,81.46842247,111.1224595,487146786.2,1.076891043,,18849753.45,26852077.65,132.39867,3426.826597,-34160178.03,7.847274591,78,40.98690132,496.8,356.184,1399,130,546,,,7.051357638
2016,YR2016,Sweden,SWE,9923085,1.256453985,447430,,536099705175,54030,490412896873,49420,,82.30731707,1.85,5.1434,,,2.8,,97,105.2293,144.9093,1.07134,,280730,,,,,512205240408,2.683966343,1.649996951,1.120465936,21.56006491,44.39980235,39.97332571,24.51799648,33.12999644,3,,1.060107897,127.5231707,18.28057864,54.72649983,109.6763822,,,,1211930246,13715998757,,51617.54035,-13082305229,0.9842692446,,47.65389584,63.956,39.668,268,5,186,352,2032,0
2016,YR2016,Switzerland,CHE,8373338,1.092031174,41290.40039,,687741653530,82130,541546466636,64680,,83.60243902,1.54,2.911,,,4.3,,94,96.82687,102.5654,0.97613,,12578.00049,,,,,670181065629,1.601223556,-0.6530988246,0.6642393581,24.82944309,65.83876562,54.32103353,22.95706183,17.70553443,6,209.3994717,0.6823213275,134.1553264,27.57731151,85.4868974,110.1753518,,,,25774490615,72394830220,,80037.50304,27834228733,-0.4346076385,,46.58192122,58.204,35.896,325,5,261,309,1462,0
2016,YR2016,Syrian Arab Republic,SYR,17453933,-3.066273746,185180,,,,,,,70.315,2.889,39.5312,,,17.6,,62,,,,0.1,4910,,,,,,,,,,,,,,7,,,76.43527339,,,147.6578535,4368418753,,,,,509.899402,,,,25,14.56888319,269.608,79.09,6421,140,3925,,,0.6760316991
2016,YR2016,Tajikistan,TJK,8663579,2.448490246,141380,,9624299900,1110,30589305252,3530,,70.397,3.618,55.7464,,,36.9,,97,95.38155,,,0.2,4123.999939,,,,,6952678127,6.872963797,5.302492501,20.37607082,27.23521497,12.93523571,42.0381394,31.11670347,,5,,,108.5001937,,56.52498114,88.52766259,5166139165,7.74891723,,87127370,241616267.2,39.54024082,802.5180041,-206522955.4,6.004580823,32,32.29755906,163.598,103.453,8770,47,4383,,,0.06604119625
2016,YR2016,Tanzania,TZA,53050790,3.000522906,947300,,50067603079,970,147347550143,2860,,63.844,5.015,119.34,38.4,63.7,57,,90,61.57209,26.71446,1.03751,4.8,456880,,,,,49774021003,6.867116196,7.472033668,27.44414257,24.85839937,16.34997466,19.07049537,32.1747865,12.40269806,11,,1.142135254,75.48495237,2.319713844,29.02317255,170.4407302,16189113681,1.422956926,,108374755.9,1365387800,43.69001857,966.4746224,-1365387800,5.174766293,58,48.27404013,248.936,198.797,79571,11000,44243,,,11.67344652
2016,YR2016,Thailand,THA,68971331,0.3730525871,513120,8.6,392702613198,5690,1114754047935,16160,7.3,76.403,1.537,46.239,78.4,99.1,10,6.7,99,,118.6259,0.99988,1.2,164290,,,,,412352789520,3.356488872,2.462604894,8.450686516,35.74120951,68.39332721,53.63583078,20.94018037,19.85839781,6,104.9965443,1.443804525,173.5054814,24.04045851,99.32902369,104.5117645,137571211143,3.660644728,,4155190000,2810184390,3.302531598,5978.611454,10551601520,0.1881497044,62,45.64831114,201.685,92.452,6325,270,4065,6722,1098,0
